1,2,3,4,5,accuracy,macro avg,weighted avg
0.4090909090909091,0.6967741935483871,0.59846547314578,0.5081967213114754,0.09836065573770492,0.604,0.4621775905668513,0.6145508965915101
0.18,0.7587822014051522,0.59846547314578,0.256198347107438,0.5454545454545454,0.604,0.4677801134225831,0.604
0.25,0.7264573991031389,0.59846547314578,0.34065934065934067,0.16666666666666666,0.604,0.4164497759149852,0.5997504229701539
50.0,427.0,391.0,121.0,11.0,0.604,1000.0,1000.0
