1,2,3,4,5,accuracy,macro avg,weighted avg
0.3793103448275862,0.6881720430107527,0.5989445910290238,0.5081967213114754,0.10606060606060606,0.596,0.45613686124788877,0.6096607846446741
0.22,0.7494145199063232,0.5805626598465473,0.256198347107438,0.6363636363636364,0.596,0.48850783264478903,0.596
0.27848101265822783,0.7174887892376682,0.5896103896103896,0.34065934065934067,0.18181818181818182,0.596,0.4216115427967616,0.5940492061948384
50.0,427.0,391.0,121.0,11.0,0.596,1000.0,1000.0
