1,2,3,4,5,accuracy,macro avg,weighted avg
0.42857142857142855,0.6872246696035242,0.5732323232323232,0.3918918918918919,0.09090909090909091,0.582,0.43436588084165173,0.5874262626520337
0.18,0.7306791569086651,0.5805626598465473,0.2396694214876033,0.45454545454545453,0.582,0.43709133855765403,0.582
0.2535211267605634,0.7082860385925086,0.576874205844981,0.29743589743589743,0.15151515151515152,0.582,0.3975264840298204,0.5783284195588272
50.0,427.0,391.0,121.0,11.0,0.582,1000.0,1000.0
