1,2,3,4,5,accuracy,macro avg,weighted avg
0.28,0.6923076923076923,0.5894538606403014,0.5550660792951542,0.0,0.6268,0.42336552644862957,0.606396766602786
0.11290322580645161,0.742354031510658,0.6589473684210526,0.4012738853503185,0.0,0.6268,0.3830957022176961,0.6268
0.16091954022988506,0.7164579606440072,0.6222664015904573,0.4658040665434381,0.0,0.6268,0.3930895938015576,0.6121710883715855
124.0,1079.0,950.0,314.0,33.0,0.6268,2500.0,2500.0
