1,2,3,4,5,accuracy,macro avg,weighted avg
0.1984126984126984,0.6946778711484594,0.5712765957446808,0.45481927710843373,0.06451612903225806,0.5836,0.396740514289306,0.5847262595199687
0.20161290322580644,0.6895273401297498,0.5652631578947368,0.48089171974522293,0.06060606060606061,0.5836,0.39958023632031525,0.5836
0.19999999999999998,0.6920930232558139,0.5682539682539683,0.4674922600619195,0.0625,0.5836,0.39806785031434033,0.5841058846374944
124.0,1079.0,950.0,314.0,33.0,0.5836,2500.0,2500.0
