1,2,3,4,5,accuracy,macro avg,weighted avg
0.32608695652173914,0.6969957081545064,0.5774647887323944,0.5475113122171946,0.0,0.6252,0.4296117531251669,0.6052013012157528
0.12096774193548387,0.752548656163114,0.6473684210526316,0.3853503184713376,0.0,0.6252,0.3812470275245134,0.6252
0.17647058823529413,0.7237076648841354,0.6104218362282878,0.4523364485981309,0.0,0.6252,0.39258730758916965,0.609878925051138
124.0,1079.0,950.0,314.0,33.0,0.6252,2500.0,2500.0
